"","V1"
"1422",0.997546
"1423",0.997541
"1424",0.99665
"1425",0.978842
"1426",0.990909
"1427",0.98621
"1428",0.958747
"1429",0.988443
"1430",0.975214
"1431",0.993622
"1432",0.990305
"1433",0.998872
"1434",0.977984
"1435",0.979035
"1436",0.9089
"1437",0.980871
"1438",0.973425
"1439",0.952559
"1440",0.993929
"1441",0.99967
"1442",0.977254
"1443",0.951945
"1444",0.997474
"1445",0.996217
"1446",0.943739
"1447",0.999921
"1448",0.988513
"1449",0.9995
"1450",0.998738
"1451",0.998441
"1452",0.912616
"1453",0.972642
"1454",0.999995
"1455",0.998834
"1456",0.998942
"1457",0.951955
"1458",0.992752
"1459",0.868339
"1460",0.957862
"1461",0.999969
"1462",0.998485
"1463",0.976748
"1464",0.908276
"1465",0.966796
"1466",0.985691
"1467",0.993937
"1468",0.998308
"1469",0.998482
"1470",0.996155
"1471",0.99094
"1472",0.992998
"1473",0.999956
"1474",0.994037
"1475",0.997606
"1476",0.995703
"1477",0.942428
"1478",0.987411
"1479",0.998004
"1480",0.998834
"1481",0.965374
"1482",0.914165
"1483",0.997546
"1484",0.997012
"1485",0.998485
"1486",0.936925
"1487",0.999839
"1488",0.990305
"1489",0.998095
"1490",0.999969
"1491",0.995669
"1492",0.993743
"1493",0.996941
"1494",0.99719
"1495",0.999996
"1496",0.998095
"1497",0.990847
"1498",0.994785
"1499",0.996037
"1500",0.974669
"1501",0.999653
"1502",0.99977
"1503",0.988565
"1504",0.990847
"1505",0.999175
"1506",0.945651
"1507",0.999696
"1508",0.997454
"1509",0.999942
"1510",0.998129
"1511",0.998498
"1512",0.999403
"1513",0.958009
"1514",0.980855
"1515",0.998687
"1516",0.993899
"1517",0.995969
"1518",0.999024
"1519",0.997154
"1520",0.983345
"1521",0.982304
"1522",0.999271
"1523",0.995966
"1524",0.999944
"1525",0.956945
"1526",0.997304
"1527",0.998738
"1528",0.99665
"1529",0.978842
"1530",0.999188
"1531",0.948348
"1532",0.999504
"1533",0.999063
"1534",0.999921
"1535",0.98597
"1536",0.997618
"1537",0.999671
"1538",0.999901
"1539",0.95344
"1540",0.999689
"1541",0.977595
"1542",0.994712
"1543",0.975616
"1544",0.999899
"1545",0.999642
"1546",0.992021
"1547",0.997799
"1548",0.975912
"1549",0.983381
"1550",0.998192
"1551",0.92568
"1552",0.96535
"1553",0.992743
"1554",0.998747
"1555",0.991081
"1556",0.949843
"1557",0.994641
"1558",0.987982
"1559",0.997476
"1560",0.997481
"1561",0.999977
"1562",0.998834
"1563",0.985139
"1564",0.996403
"1565",0.99553
"1566",0.997279
"1567",0.999996
"1568",0.998834
"1569",0.999999
"1570",0.999944
"1571",0.978478
"1572",0.994148
"1573",0.995669
"1574",0.996326
"1575",0.999236
"1576",0.992668
"1577",0.999085
"1578",0.9955
"1579",0.999403
"1580",0.999995
"1581",0.998035
"1582",0.981482
"1583",0.990651
"1584",0.978842
"1585",0.981482
"1586",0.9995
"1587",0.999964
"1588",0.997454
"1589",0.999999
"1590",0.966251
"1591",0.999915
"1592",0.998857
"1593",0.898684
"1594",0.940667
"1595",0.971509
"1596",0.97316
"1597",0.994901
"1598",0.997523
"1599",0.997204
"1600",0.995581
"1601",0.989993
"1602",0.981015
"1603",0.990305
"1604",0.999969
"1605",0.996217
"1606",0.701039
"1607",0.994712
"1608",0.994552
"1609",0.999899
"1610",0.913867
"1611",0.970877
"1612",0.963246
"1613",0.977443
"1614",0.996076
"1615",0.995489
"1616",0.999371
"1617",0.99803
"1618",0.936925
"1619",0.999877
"1620",0.999504
"1621",0.965069
"1622",0.99685
"1623",0.918991
"1624",0.999769
"1625",0.996366
"1626",0.999133
"1627",0.946884
"1628",0.998738
"1629",0.989937
"1630",0.978842
"1631",0.996326
"1632",0.999942
"1633",0.995966
"1634",0.995966
"1635",0.999852
"1636",0.998489
"1637",0.990124
"1638",0.994019
"1639",0.99879
"1640",0.995592
"1641",0.995736
"1642",0.992104
"1643",0.968848
"1644",0.91746
"1645",0.936925
"1646",0.999962
"1647",0.87573
"1648",0.946144
"1649",0.998304
"1650",0.998258
"1651",0.993743
"1652",0.906599
"1653",0.937304
"1654",0.995263
"1655",0.995809
"1656",0.977174
"1657",0.997606
"1658",0.993899
"1659",0.999956
"1660",0.993795
"1661",0.999119
"1662",0.908276
"1663",0.984764
